movieId,full title,genres,title,year,gross ($),# award wins,# award nominations,average rating,# ratings,imdb rating,metascore,imdb link,tmdb link,corrected imdb link,condensed name
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller,Dagon,2001,Invalid Movie specified.,0,8,3,4,6.3,N/A,264508,10836,tt0264508,theDagon
27456,Shackleton's Antarctic Adventure (2001),Documentary|IMAX,Shackleton's Antarctic Adventure,2001,Invalid Movie specified.,1,0,5,1,7.9,N/A,280105,45538,tt0280105,theShackleton'sAntarcticAdventure
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,Pulse (Kairo),2001,20264436,2,2,2.5,2,6.6,70,286751,27324,tt0286751,thePulse(Kairo)
27497,"Lost Battalion, The (2001)",Action|Drama|War,"Lost Battalion, The",2001,Invalid Movie specified.,2,4,4,1,7.1,N/A,287535,35583,tt0287535,"theLostBattalion,The"
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,My Sassy Girl (Yeopgijeogin geunyeo),2001,Invalid Movie specified.,6,1,4.5,1,8.2,N/A,293715,11178,tt0293715,theMySassyGirl(Yeopgijeogingeunyeo)
27528,"Warrior, The (2001)",Adventure|Drama,"Warrior, The",2001,50257,8,6,4,1,6.8,65,295682,23305,tt0295682,"theWarrior,The"
27544,Waterboys (2001),Comedy,Waterboys,2001,Invalid Movie specified.,3,6,4,1,7.2,N/A,299213,30839,tt0299213,theWaterboys
27563,"Happiness of the Katakuris, The (Katakuri-ke no k̫fuku) (2001)",Comedy|Horror|Musical,"Happiness of the Katakuris, The (Katakuri-ke no k̫fuku)",2001,#N/A,1,1,4,1,7.2,60,304262,16184,tt0304262,"theHappinessoftheKatakuris,The(Katakuri-kenok̫fuku)"
31636,"Bunker, The (2001)",Drama|Horror|Mystery|Thriller|War,"Bunker, The",2001,Invalid Movie specified.,0,2,3.5,1,5.5,N/A,252963,7454,tt0252963,"theBunker,The"
32567,Investigating Sex (a.k.a. Intimate Affairs) (2001),Comedy|Drama,Investigating Sex (a.k.a. Intimate Affairs),2001,Invalid Movie specified.,0,0,2,1,4.7,N/A,243991,47237,tt0243991,theInvestigatingSex(a.k.a.IntimateAffairs)
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,Mutant Aliens,2001,Invalid Movie specified.,1,1,4.5,1,6.9,39,277909,30863,tt0277909,theMutantAliens
33592,Bad Guy (Nabbeun namja) (2001),Drama,Bad Guy (Nabbeun namja),2001,Invalid Movie specified.,4,1,3.5,1,6.9,49,307213,25649,tt0307213,theBadGuy(Nabbeunnamja)
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,"Order, The",2001,7660806,0,0,2,1,4.6,N/A,193364,37632,tt0193364,"theOrder,The"
65552,Replicant (2001),Action|Sci-Fi|Thriller,Replicant,2001,Invalid Movie specified.,0,2,2.5,1,5.3,N/A,238552,10596,tt0238552,theReplicant
68392,Happy Campers (2001),Comedy,Happy Campers,2001,Invalid Movie specified.,0,1,2,1,5.6,N/A,210094,24273,tt0210094,theHappyCampers
73442,Hidden Agenda (2001),Action|Mystery|Thriller,Hidden Agenda,2001,1030938,0,0,2,1,4.8,N/A,271543,52273,tt0271543,theHiddenAgenda
75345,Failan (2001),Drama|Romance,Failan,2001,Invalid Movie specified.,6,0,2.5,1,7.8,N/A,289181,18704,tt0289181,theFailan
94904,3 A.M. (2001),Crime|Mystery|Romance,3 A.M.,2001,Invalid Movie specified.,0,8,2,1,5.9,N/A,248661,77084,tt0248661,the3A.M.
116036,Children of the Corn: Revelation (2001),Horror|Thriller,Children of the Corn: Revelation,2001,Invalid Movie specified.,0,0,4,1,3.4,N/A,279730,25753,tt0279730,theChildrenoftheCorn:Revelation
4746,Waking Up in Reno (2002),Comedy|Romance,Waking Up in Reno,2002,267109,0,0,2,1,5.5,28,219400,21118,tt0219400,theWakingUpinReno
5025,Orange County (2002),Comedy,Orange County,2002,41076018,0,3,3.2,10,6.2,48,273923,11857,tt0273923,theOrangeCounty
5046,Impostor (2002),Action|Drama|Sci-Fi|Thriller,Impostor,2002,6285176,0,1,2.5,2,6.2,33,160399,4965,tt0160399,theImpostor
5047,Kung Pow: Enter the Fist (2002),Action|Comedy,Kung Pow: Enter the Fist,2002,16037962,0,0,2.6,10,6.2,14,240468,11891,tt0240468,theKungPow:EntertheFist
5048,Snow Dogs (2002),Adventure|Children|Comedy,Snow Dogs,2002,81172560,1,0,3,1,5.1,29,281373,11888,tt0281373,theSnowDogs
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,The Count of Monte Cristo,2002,Invalid Movie specified.,0,0,4.05,21,7.7,61,245844,11362,tt0245844,theTheCountofMonteCristo
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,"Mothman Prophecies, The",2002,35746370,1,2,2.67,12,6.5,52,265349,2637,tt0265349,"theMothmanProphecies,The"
5066,"Walk to Remember, A (2002)",Drama|Romance,"Walk to Remember, A",2002,41281092,4,2,3.57,7,7.4,35,281358,10229,tt0281358,"theWalktoRemember,A"
5092,Big Fat Liar (2002),Children|Comedy,Big Fat Liar,2002,48360547,1,3,3.5,1,5.4,36,265298,11870,tt0265298,theBigFatLiar
5093,Collateral Damage (2002),Action|Thriller,Collateral Damage,2002,40077257,0,0,2.3,10,5.5,33,233469,9884,tt0233469,theCollateralDamage
5094,Rollerball (2002),Action|Sci-Fi,Rollerball,2002,18990798,1,2,2.6,5,3,14,246894,11535,tt0246894,theRollerball
5106,Crossroads (2002),Comedy|Musical|Romance,Crossroads,2002,37191304,2,11,3,1,3.3,27,275022,17130,tt0275022,theCrossroads
5107,Hart's War (2002),Drama|War,Hart's War,2002,19077641,1,0,3.3,5,6.3,49,251114,10592,tt0251114,theHart'sWar
5108,John Q (2002),Crime|Drama|Thriller,John Q,2002,71756802,2,8,3.36,7,7,30,251160,8470,tt0251160,theJohnQ
5127,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller,Dragonfly,2002,30323400,0,1,2.75,2,6.1,25,259288,10052,tt0259288,theDragonfly
5128,Queen of the Damned (2002),Fantasy|Horror,Queen of the Damned,2002,30336800,0,6,2,4,5.2,30,238546,11979,tt0238546,theQueenoftheDamned
5151,40 Days and 40 Nights (2002),Comedy|Romance,40 Days and 40 Nights,2002,37950822,1,2,2.67,9,5.6,53,243736,2752,tt0243736,the40Daysand40Nights
5152,We Were Soldiers (2002),Action|Drama|War,We Were Soldiers,2002,78122718,1,5,3.61,19,7.1,65,277434,10590,tt0277434,theWeWereSoldiers
5170,All About the Benjamins (2002),Action|Comedy|Crime,All About the Benjamins,2002,25916319,0,0,2,1,5.7,34,278295,13950,tt0278295,theAllAbouttheBenjamins
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,"Time Machine, The",2002,56832494,1,2,2.75,20,5.9,42,268695,2135,tt0268695,"theTimeMachine,The"
5172,Full Frontal (2002),Comedy|Drama|Romance,Full Frontal,2002,2512846,0,1,4,1,4.8,45,290212,15186,tt0290212,theFullFrontal
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,Ice Age,2002,176387405,5,28,3.6,63,7.6,60,268380,425,tt0268380,theIceAge
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller,Resident Evil,2002,40119709,0,6,3.52,23,6.7,33,120804,1576,tt0120804,theResidentEvil
5220,Showtime (2002),Action|Comedy,Showtime,2002,38082712,1,4,2.29,7,5.5,32,284490,5851,tt0284490,theShowtime
5254,Blade II (2002),Action|Horror|Thriller,Blade II,2002,Invalid Movie specified.,6,9,3.03,31,6.7,52,187738,36586,tt0187738,theBladeII
5255,Sorority Boys (2002),Comedy,Sorority Boys,2002,10200032,1,1,2.25,2,5.4,25,279781,6020,tt0279781,theSororityBoys
5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,Clockstoppers,2002,36989956,0,0,0.5,1,5.2,40,250305,15028,tt0250305,theClockstoppers
5265,Death to Smoochy (2002),Comedy|Crime|Drama,Death to Smoochy,2002,8364691,0,2,3,12,6.4,38,266452,9275,tt0266452,theDeathtoSmoochy
5266,Panic Room (2002),Thriller,Panic Room,2002,96397334,1,9,3.24,27,6.8,65,258000,4547,tt0258000,thePanicRoom
5267,"Rookie, The (2002)",Drama,"Rookie, The",2002,75600072,5,4,3.81,8,7,72,265662,14635,tt0265662,"theRookie,The"
5282,High Crimes (2002),Thriller,High Crimes,2002,41543917,0,2,3.5,4,6.3,48,257756,11560,tt0257756,theHighCrimes
5283,National Lampoon's Van Wilder (2002),Comedy,National Lampoon's Van Wilder,2002,Invalid Movie specified.,0,2,3.07,7,6.4,26,283111,11452,tt0283111,theNationalLampoon'sVanWilder
5293,Changing Lanes (2002),Drama|Thriller,Changing Lanes,2002,66818548,0,7,2.91,11,6.5,69,264472,1537,tt0264472,theChangingLanes
5296,"Sweetest Thing, The (2002)",Comedy|Romance,"Sweetest Thing, The",2002,24718164,0,4,3,7,5.1,32,253867,11812,tt0253867,"theSweetestThing,The"
5297,"Cat's Meow, The (2002)",Drama|Thriller,"Cat's Meow, The",2002,3209481,1,0,3,2,6.4,63,266391,35080,tt0266391,"theCat'sMeow,The"
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,My Big Fat Greek Wedding,2002,241438208,20,27,3.71,42,6.6,62,259446,8346,tt0259446,theMyBigFatGreekWedding
5312,Murder by Numbers (2002),Crime|Thriller,Murder by Numbers,2002,31945749,0,2,2.9,10,6.1,50,264935,11892,tt0264935,theMurderbyNumbers
5313,"Scorpion King, The (2002)",Action|Adventure|Fantasy,"Scorpion King, The",2002,91047077,2,3,2.57,14,5.5,45,277296,9334,tt0277296,"theScorpionKing,The"
5323,Jason X (2002),Horror|Sci-Fi|Thriller,Jason X,2002,13121555,0,1,1.5,2,4.4,25,211443,11470,tt0211443,theJasonX
5324,Life or Something Like It (2002),Comedy|Romance,Life or Something Like It,2002,14448589,0,1,2.83,3,5.8,31,282687,16643,tt0282687,theLifeorSomethingLikeIt
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,"Salton Sea, The",2002,764554,1,0,3.13,4,7.2,41,235737,11468,tt0235737,"theSaltonSea,The"
5347,Deuces Wild (2002),Drama,Deuces Wild,2002,6080065,0,1,3.17,3,5.6,16,231448,13201,tt0231448,theDeucesWild
5348,Hollywood Ending (2002),Comedy|Drama,Hollywood Ending,2002,4850753,0,0,3.38,4,6.6,46,278823,9689,tt0278823,theHollywoodEnding
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,Spider-Man,2002,403706375,14,56,3.51,102,7.3,73,145487,557,tt0145487,theSpider-Man
5363,"New Guy, The (2002)",Comedy,"New Guy, The",2002,29760152,0,0,3.25,2,5.9,24,241760,10985,tt0241760,"theNewGuy,The"
5364,Unfaithful (2002),Drama|Thriller,Unfaithful,2002,52775765,3,13,2.8,5,6.7,63,250797,2251,tt0250797,theUnfaithful
5377,About a Boy (2002),Comedy|Drama|Romance,About a Boy,2002,41385278,11,28,3.63,44,7.1,75,276751,245,tt0276751,theAboutaBoy
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,Star Wars: Episode II - Attack of the Clones,2002,Invalid Movie specified.,13,53,2.93,68,6.7,54,121765,1894,tt0121765,theStarWars:EpisodeII-AttackoftheClones
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,"Importance of Being Earnest, The",2002,8384929,2,2,3.64,7,6.9,60,278500,9026,tt0278500,"theImportanceofBeingEarnest,The"
5387,Enough (2002),Drama|Thriller,Enough,2002,40007742,0,4,3,2,5.6,25,278435,1957,tt0278435,theEnough
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,Insomnia,2002,67355513,1,10,3.59,33,7.2,78,278504,320,tt0278504,theInsomnia
5400,"Sum of All Fears, The (2002)",Drama|Thriller,"Sum of All Fears, The",2002,118907036,2,4,2.76,19,6.4,45,164184,4614,tt0164184,"theSumofAllFears,The"
5401,Undercover Brother (2002),Comedy,Undercover Brother,2002,39089928,1,7,3.43,7,5.8,69,279493,12277,tt0279493,theUndercoverBrother
5414,Bad Company (2002),Action|Comedy|Crime,Bad Company,2002,30160161,0,0,2.92,6,5.6,37,280486,3132,tt0280486,theBadCompany
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,Divine Secrets of the Ya-Ya Sisterhood,2002,Invalid Movie specified.,0,3,3.5,5,5.9,48,279778,9583,tt0279778,theDivineSecretsoftheYa-YaSisterhood
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,"Bourne Identity, The",2002,121661683,3,5,3.89,113,7.9,68,258463,2501,tt0258463,"theBourneIdentity,The"
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,Scooby-Doo,2002,153294164,3,8,2.17,9,4.9,35,267913,9637,tt0267913,theScooby-Doo
5420,Windtalkers (2002),Action|Drama|War,Windtalkers,2002,40914068,1,4,2.79,12,6,51,245562,12100,tt0245562,theWindtalkers
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,"Dangerous Lives of Altar Boys, The",2002,1815864,2,0,3.25,2,7.1,69,238924,16857,tt0238924,"theDangerousLivesofAltarBoys,The"
5443,Juwanna Mann (2002),Comedy,Juwanna Mann,2002,13670733,0,1,2.17,3,4.5,24,247444,35696,tt0247444,theJuwannaMann
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,Lilo & Stitch,2002,Invalid Movie specified.,10,27,3.67,24,7.2,73,275847,11544,tt0275847,theLilo&Stitch
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,Minority Report,2002,132072926,18,76,3.69,108,7.7,80,181689,180,tt0181689,theMinorityReport
5446,Rabbit-Proof Fence (2002),Adventure|Drama,Rabbit-Proof Fence,2002,6199600,23,23,4.08,12,7.5,80,252444,9555,tt0252444,theRabbit-ProofFence
5447,Sunshine State (2002),Drama,Sunshine State,2002,3065921,7,3,3.25,2,6.9,69,286179,57022,tt0286179,theSunshineState
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,Hey Arnold! The Movie,2002,Invalid Movie specified.,0,1,3,1,5.9,47,314166,17710,tt0314166,theHeyArnold!TheMovie
5449,Mr. Deeds (2002),Comedy|Romance,Mr. Deeds,2002,126293452,4,7,2.75,12,5.8,24,280590,2022,tt0280590,theMr.Deeds
5451,Pumpkin (2002),Comedy|Drama|Romance,Pumpkin,2002,308552,0,3,2,1,6.3,46,265591,9719,tt0265591,thePumpkin
5458,Like Mike (2002),Children|Comedy|Fantasy,Like Mike,2002,51432760,1,6,3,2,5.1,47,308506,21972,tt0308506,theLikeMike
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),2002,Invalid Movie specified.,4,12,2.9,49,6.1,49,120912,608,tt0120912,theMeninBlackII(a.k.a.MIIB)(a.k.a.MIB2)
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,"Powerpuff Girls, The",2002,11412414,0,0,2.13,4,6.5,65,289408,59387,tt0289408,"thePowerpuffGirls,The"
5463,Reign of Fire (2002),Action|Adventure|Fantasy,Reign of Fire,2002,43061982,1,2,3.31,16,6.2,39,253556,6278,tt0253556,theReignofFire
5464,Road to Perdition (2002),Crime|Drama,Road to Perdition,2002,104454762,20,71,3.63,42,7.7,72,257044,4147,tt0257044,theRoadtoPerdition
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,Halloween: Resurrection (Halloween 8),2002,Invalid Movie specified.,0,1,3,1,4.1,19,220506,11442,tt0220506,theHalloween:Resurrection(Halloween8)
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,Eight Legged Freaks,2002,17322606,0,1,2.55,11,5.4,53,271367,8869,tt0271367,theEightLeggedFreaks
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,K-19: The Widowmaker,2002,Invalid Movie specified.,1,2,3.32,11,6.6,58,267626,8665,tt0267626,theK-19:TheWidowmaker
5480,Stuart Little 2 (2002),Children|Comedy,Stuart Little 2,2002,64956806,1,4,3.25,2,5.4,66,243585,10996,tt0243585,theStuartLittle2
5481,Austin Powers in Goldmember (2002),Comedy,Austin Powers in Goldmember,2002,Invalid Movie specified.,5,21,2.98,44,6.2,62,295178,818,tt0295178,theAustinPowersinGoldmember
5482,"Country Bears, The (2002)",Children|Comedy,"Country Bears, The",2002,16990825,0,2,1,1,4,37,276033,18357,tt0276033,"theCountryBears,The"
5483,"Kid Stays in the Picture, The (2002)",Documentary,"Kid Stays in the Picture, The",2002,Invalid Movie specified.,4,12,3.25,2,7.4,75,303353,29047,tt0303353,"theKidStaysinthePicture,The"
5485,Tadpole (2002),Comedy|Drama|Romance,Tadpole,2002,2891288,3,4,4.25,2,6.3,71,271219,39141,tt0271219,theTadpole
5501,"Master of Disguise, The (2002)",Comedy|Mystery,"Master of Disguise, The",2002,40388794,0,5,2.2,5,3.3,12,295427,13908,tt0295427,"theMasterofDisguise,The"
5502,Signs (2002),Horror|Sci-Fi|Thriller,Signs,2002,227966634,3,30,3.15,50,6.7,59,286106,2675,tt0286106,theSigns
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,Spy Kids 2: The Island of Lost Dreams,2002,Invalid Movie specified.,3,3,2.3,5,5.1,66,287717,9488,tt0287717,theSpyKids2:TheIslandofLostDreams
5505,"Good Girl, The (2002)",Comedy|Drama,"Good Girl, The",2002,14018296,5,16,4.05,10,6.5,71,279113,9962,tt0279113,"theGoodGirl,The"
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,Blood Work,2002,26235081,1,0,2.75,10,6.4,64,309377,9573,tt0309377,theBloodWork
5507,xXx (2002),Action|Crime|Thriller,xXx,2002,142109382,4,13,2.96,24,5.8,48,295701,7451,tt0295701,thexXx
5508,24 Hour Party People (2002),Comedy|Drama|Musical,24 Hour Party People,2002,Invalid Movie specified.,1,13,3.5,5,7.4,85,274309,2750,tt0274309,the24HourPartyPeople
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,"Adventures of Pluto Nash, The",2002,Invalid Movie specified.,1,6,2.5,2,3.7,12,180052,11692,tt0180052,"theAdventuresofPlutoNash,The"
5524,Blue Crush (2002),Adventure|Drama|Romance,Blue Crush,2002,40390647,1,7,2.6,5,5.6,61,300532,9266,tt0300532,theBlueCrush
5527,Possession (2002),Drama|Romance,Possession,2002,10113733,0,1,2.67,3,6.4,52,256276,30072,tt0256276,thePossession
5528,One Hour Photo (2002),Drama|Thriller,One Hour Photo,2002,31597131,6,21,3.53,20,6.8,64,265459,9357,tt0265459,theOneHourPhoto
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,Simone (S1m0ne),2002,9688676,0,1,2.36,7,6.1,49,258153,9296,tt0258153,theSimone(S1m0ne)
5531,Undisputed (2002),Drama,Undisputed,2002,12764657,0,1,1.5,2,6.1,58,281322,15070,tt0281322,theUndisputed
5537,Satin Rouge (2002),Drama|Musical,Satin Rouge,2002,231879,4,0,2.5,1,6.8,73,300453,97447,tt0300453,theSatinRouge
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),2002,13258249,3,3,1.5,3,3.3,16,295254,9544,tt0295254,theFearDotCom(a.k.a.Fear.com)(a.k.a.FearDotCom)
5563,City by the Sea (2002),Crime|Drama,City by the Sea,2002,22448879,0,1,3.33,3,6.2,50,269095,13536,tt0269095,theCitybytheSea
5564,Swimfan (2002),Thriller,Swimfan,2002,28564995,0,0,2,1,5,29,283026,20616,tt0283026,theSwimfan
5572,Barbershop (2002),Comedy,Barbershop,2002,75782105,1,17,3.06,8,6.3,66,303714,10611,tt0303714,theBarbershop
5574,"Transporter, The (2002)",Action|Crime,"Transporter, The",2002,25296447,0,0,3.48,24,6.8,51,293662,4108,tt0293662,"theTransporter,The"
5577,Igby Goes Down (2002),Comedy|Drama,Igby Goes Down,2002,4777465,7,15,3.91,11,7,72,280760,9685,tt0280760,theIgbyGoesDown
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,Ballistic: Ecks vs. Sever,2002,Invalid Movie specified.,0,4,1.5,1,3.6,19,308208,10550,tt0308208,theBallistic:Ecksvs.Sever
5610,"Banger Sisters, The (2002)",Comedy|Drama,"Banger Sisters, The",2002,30307416,1,0,3,1,5.6,48,280460,9034,tt0280460,"theBangerSisters,The"
5611,"Four Feathers, The (2002)",Adventure|War,"Four Feathers, The",2002,18306166,0,0,3,6,6.5,49,240510,9093,tt0240510,"theFourFeathers,The"
5612,Trapped (2002),Action|Thriller,Trapped,2002,7073251,0,0,2.17,3,6.2,42,280380,9039,tt0280380,theTrapped
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,8 Women,2002,3098776,10,29,2.88,4,7.1,64,283832,1958,tt0283832,the8Women
5617,Secretary (2002),Comedy|Drama|Romance,Secretary,2002,4059680,15,24,3.38,17,7.1,63,274812,11013,tt0274812,theSecretary
5619,"Trials of Henry Kissinger, The (2002)",Documentary,"Trials of Henry Kissinger, The",2002,516726,1,1,3,1,7.7,72,326306,54714,tt0326306,"theTrialsofHenryKissinger,The"
5620,Sweet Home Alabama (2002),Comedy|Romance,Sweet Home Alabama,2002,127223418,3,6,3.21,14,6.1,45,256415,11529,tt0256415,theSweetHomeAlabama
5621,"Tuxedo, The (2002)",Action|Comedy,"Tuxedo, The",2002,50547998,2,1,2.32,11,5.3,30,290095,10771,tt0290095,"theTuxedo,The"
5625,Moonlight Mile (2002),Drama|Romance,Moonlight Mile,2002,6835856,1,6,3.5,3,6.7,59,179098,31005,tt0179098,theMoonlightMile
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,Jonah: A VeggieTales Movie,2002,Invalid Movie specified.,0,1,1,1,6.6,58,298388,15173,tt0298388,theJonah:AVeggieTalesMovie
5630,Red Dragon (2002),Crime|Mystery|Thriller,Red Dragon,2002,93149898,4,10,3.75,26,7.2,60,289765,9533,tt0289765,theRedDragon
5632,Bloody Sunday (2002),Drama,Bloody Sunday,2002,773228,19,21,3.5,3,7.7,90,280491,4107,tt0280491,theBloodySunday
5633,Heaven (2002),Drama,Heaven,2002,2838,6,7,3.5,4,7.1,68,246677,10575,tt0246677,theHeaven
5634,Pipe Dream (2002),Drama,Pipe Dream,2002,15430,0,0,3,1,6.2,58,164810,47500,tt0164810,thePipeDream
5636,Welcome to Collinwood (2002),Comedy|Crime,Welcome to Collinwood,2002,336620,0,1,3.75,2,6.4,61,271259,9260,tt0271259,theWelcometoCollinwood
5663,Below (2002),Horror,Below,2002,605562,0,2,2.5,2,6.2,55,276816,12590,tt0276816,theBelow
5664,Brown Sugar (2002),Romance,Brown Sugar,2002,27363891,2,18,3,1,6.5,58,297037,37964,tt0297037,theBrownSugar
5665,Knockaround Guys (2002),Action|Comedy|Crime,Knockaround Guys,2002,11715637,0,0,2.83,6,6.1,30,211465,7501,tt0211465,theKnockaroundGuys
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,"Rules of Attraction, The",2002,6532619,2,3,3.38,4,6.7,50,292644,1809,tt0292644,"theRulesofAttraction,The"
5667,Tuck Everlasting (2002),Drama|Fantasy,Tuck Everlasting,2002,19161999,1,3,4.5,1,6.7,66,283084,13768,tt0283084,theTuckEverlasting
5668,White Oleander (2002),Drama,White Oleander,2002,16357770,3,7,3.5,4,7.2,61,283139,10994,tt0283139,theWhiteOleander
5669,Bowling for Columbine (2002),Documentary,Bowling for Columbine,2002,21576018,38,11,3.75,51,8,72,310793,1430,tt0310793,theBowlingforColumbine
5670,Comedian (2002),Comedy|Documentary,Comedian,2002,2751988,0,2,3,2,7,62,328962,19973,tt0328962,theComedian
5672,Pokemon 4 Ever (a.k.a. Pok̩mon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,Pokemon 4 Ever (a.k.a. Pok̩mon 4: The Movie),2002,#N/A,0,0,1.4,5,5.5,25,313487,12600,tt0313487,thePokemon4Ever(a.k.a.Pok̩mon4:TheMovie)
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,Punch-Drunk Love,2002,17844216,14,33,3.45,30,7.3,78,272338,8051,tt0272338,thePunch-DrunkLove
5675,Swept Away (2002),Comedy|Romance,Swept Away,2002,598645,5,5,0.75,2,3.6,18,291502,12779,tt0291502,theSweptAway
5679,"Ring, The (2002)",Horror|Mystery|Thriller,"Ring, The",2002,129128133,14,11,3.39,44,7.1,57,298130,565,tt0298130,"theRing,The"
5680,Auto Focus (2002),Crime|Drama,Auto Focus,2002,2063196,0,6,2.67,3,6.6,66,298744,14112,tt0298744,theAutoFocus
5684,Naqoyqatsi (2002),Documentary,Naqoyqatsi,2002,133058,0,0,4.5,1,6.7,59,145937,21925,tt0145937,theNaqoyqatsi
5685,Real Women Have Curves (2002),Comedy|Drama,Real Women Have Curves,2002,5853194,7,4,3.75,4,7,71,296166,30309,tt0296166,theRealWomenHaveCurves
5686,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War,Russian Ark (Russkiy Kovcheg),2002,3048997,10,14,1,1,7.4,86,318034,16646,tt0318034,theRussianArk(RusskiyKovcheg)
5783,Derrida (2002),Documentary,Derrida,2002,157200,1,1,2.5,1,6.5,73,303326,35935,tt0303326,theDerrida
5784,Ghost Ship (2002),Horror,Ghost Ship,2002,30113491,0,1,2.75,6,5.5,28,288477,9645,tt0288477,theGhostShip
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,Jackass: The Movie,2002,Invalid Movie specified.,1,7,3.03,15,6.6,42,322802,9012,tt0322802,theJackass:TheMovie
5788,All or Nothing (2002),Drama,All or Nothing,2002,201546,3,13,3,3,7.6,72,286261,12454,tt0286261,theAllorNothing
5791,Frida (2002),Drama|Romance,Frida,2002,25885000,14,41,3.5,14,7.4,61,120679,1360,tt0120679,theFrida
5792,Roger Dodger (2002),Comedy|Drama,Roger Dodger,2002,1266828,12,14,3.75,2,7,75,299117,13441,tt0299117,theRogerDodger
5803,I Spy (2002),Action|Adventure|Comedy|Crime,I Spy,2002,33561137,1,4,2.57,7,5.4,35,297181,8427,tt0297181,theISpy
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,"Santa Clause 2, The",2002,139236327,1,3,2.88,4,5.5,48,304669,9021,tt0304669,"theSantaClause2,The"
5809,Femme Fatale (2002),Crime|Thriller,Femme Fatale,2002,6630252,1,1,2.5,5,6.3,59,280665,9280,tt0280665,theFemmeFatale
5810,8 Mile (2002),Drama,8 Mile,2002,116750901,12,21,3.4,26,7,77,298203,65,tt0298203,the8Mile
5812,Far from Heaven (2002),Drama|Romance,Far from Heaven,2002,15901849,100,86,3.67,9,7.4,84,297884,10712,tt0297884,theFarfromHeaven
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Harry Potter and the Chamber of Secrets,2002,Invalid Movie specified.,11,39,3.54,57,7.4,63,295297,672,tt0295297,theHarryPotterandtheChamberofSecrets
5817,Ararat (2002),Drama|War,Ararat,2002,1555959,12,13,2.5,1,6.6,62,273435,16351,tt0273435,theArarat
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002,Invalid Movie specified.,21,14,3.25,2,6.8,60,313196,542,tt0313196,"theCrimeofFatherAmaro,The(CrimendelpadreAmaro,El)"
5819,Interview with the Assassin (2002),Drama,Interview with the Assassin,2002,48058,2,3,3,1,6.6,60,308411,36584,tt0308411,theInterviewwiththeAssassin
